param_n_estimators,param_max_depth,param_num_leaves,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,rank,mean_fit_time,std_fit_time
500,8,31,0.8,0.8,-2297.2567570202013,1977.0639461431151,570751.2306874157,21,4.146551529566447,0.11706043332925022
500,8,31,0.6,0.6,-2772.181480542476,2535.9327465946863,665260.9964561947,25,3.312469800313314,0.08373377149686753
500,8,31,0.8,0.6,-2772.181480542476,2535.9327465946863,665260.9964561947,25,3.309582074483236,0.07137404280574233
500,8,63,0.8,0.6,-2772.181480542476,2535.9327465946863,665260.9964561947,25,3.3417548338572183,0.08438778871118928
500,8,63,0.6,0.6,-2772.181480542476,2535.9327465946863,665260.9964561947,25,3.350855509440104,0.05348207494463583
500,-1,63,0.6,0.6,-2831.253855283186,2596.384184390829,671791.2320661913,29,4.213082551956177,0.05387344881907302
500,-1,31,0.8,0.6,-2831.253855283186,2596.384184390829,671791.2320661913,29,4.184895674387614,0.04513429137644527
500,-1,31,0.6,0.6,-2831.253855283186,2596.384184390829,671791.2320661913,29,4.1673351128896075,0.05158305080538434
500,-1,63,0.8,0.6,-2831.253855283186,2596.384184390829,671791.2320661913,29,4.20949109395345,0.05543530581041001
300,-1,31,0.6,0.6,-10413.764429433393,11253.003780608078,911152.205033524,33,3.6878391106923423,0.12141774047400793
300,-1,31,0.8,0.6,-10413.764429433393,11253.003780608078,911152.205033524,33,3.9822684129079184,0.31052559298447324
300,8,31,0.6,0.6,-10460.092285714363,11302.209290343051,911659.7070635225,35,2.9211881955464682,0.05658578575612037
300,8,31,0.8,0.6,-10460.092285714363,11302.209290343051,911659.7070635225,35,2.9142777919769287,0.06655176644711992
300,8,63,0.6,0.6,-10470.840223760571,11317.141330291899,912056.5504166795,37,3.053394317626953,0.0880711349235552
300,8,63,0.8,0.6,-10470.840223760571,11317.141330291899,912056.5504166795,37,3.04030974706014,0.09351773737948615
300,-1,63,0.6,0.6,-10538.44954992809,11427.910288174218,917515.0524417819,39,5.509164094924927,0.12278770706310778
300,-1,63,0.8,0.6,-10538.44954992809,11427.910288174218,917515.0524417819,39,5.543484767278035,0.12018957308645883
300,-1,31,0.8,0.8,-10950.518911772517,11417.84923551696,878305.0811403758,41,4.710977554321289,0.09745446784476561
300,-1,31,0.6,0.8,-10950.518911772517,11417.84923551696,878305.0811403758,41,4.727109988530477,0.0946273136471019
300,-1,63,0.6,0.8,-10950.605019341087,11417.786279525768,878442.816506301,43,7.0567764441172285,0.03908456350306488
300,-1,63,0.8,0.8,-10950.605019341087,11417.786279525768,878442.816506301,43,7.035260915756226,0.04275313705714265
300,8,31,0.6,0.8,-11069.799380765728,11578.381255000391,882196.1028639829,45,3.6832328637441,0.12791523797512153
300,8,31,0.8,0.8,-11069.799380765728,11578.381255000391,882196.1028639829,45,3.6929789384206138,0.11473395617209649
300,8,63,0.8,0.8,-11069.800107574289,11578.386216250912,882195.9899840631,47,3.832730849583944,0.14562998541047856
300,8,63,0.6,0.8,-11069.800107574289,11578.386216250912,882195.9899840631,47,3.8407577673594155,0.14344104929888096
300,8,31,0.6,0.6,-11830.10883620872,12737.949677253831,1082953.4494493215,49,1.9252140522003174,0.051926975407795735
300,8,63,0.8,0.6,-11830.10883620872,12737.949677253831,1082953.4494493215,49,1.932962417602539,0.030885902942088535
300,8,63,0.6,0.6,-11830.10883620872,12737.949677253831,1082953.4494493215,49,1.9418924649556477,0.053432309022598025
300,8,31,0.8,0.6,-11830.10883620872,12737.949677253831,1082953.4494493215,49,1.9207433064778645,0.04071720843486437
300,-1,31,0.8,0.6,-12684.721970973224,13845.847190007635,1112099.525242957,53,2.5493521690368652,0.034442174112638946
300,-1,31,0.6,0.6,-12684.721970973224,13845.847190007635,1112099.525242957,53,2.5496906439463296,0.03952363415562884
300,-1,63,0.6,0.6,-12684.721970973224,13845.847190007635,1112099.525242957,53,2.5726993083953857,0.04447838442640208
300,-1,63,0.8,0.6,-12684.721970973224,13845.847190007635,1112099.525242957,53,2.5991230805714927,0.03618185298675253
300,8,31,0.6,0.8,-13041.75502286508,13243.50301724289,927790.5847719023,57,2.4176332155863443,0.05075036433338447
300,8,31,0.8,0.8,-13041.75502286508,13243.50301724289,927790.5847719023,57,2.4087162017822266,0.054518702928576676
300,8,63,0.6,0.8,-13041.75502286508,13243.50301724289,927790.5847719023,57,2.4247027238210044,0.06287735164874998
300,8,63,0.8,0.8,-13041.75502286508,13243.50301724289,927790.5847719023,57,2.4200147787729898,0.06377902937007045
300,-1,63,0.8,0.8,-13183.729004780906,13472.720040221107,924650.313242956,61,3.2910781701405845,0.03807882800761009
300,-1,31,0.6,0.8,-13183.729004780906,13472.720040221107,924650.313242956,61,3.2849669456481934,0.03490600791263805
300,-1,63,0.6,0.8,-13183.729004780906,13472.720040221107,924650.313242956,61,3.3182271321614585,0.06331957542801907
300,-1,31,0.8,0.8,-13183.729004780906,13472.720040221107,924650.313242956,61,3.280752976735433,0.03729691382977177
500,-1,31,0.8,0.8,-15626.484983758475,15736.191258715782,1008131.0379650951,65,8.24567166964213,0.1671437583347982
500,-1,31,0.6,0.8,-15626.484983758475,15736.191258715782,1008131.0379650951,65,8.265478134155273,0.10443865662190008
500,-1,63,0.6,0.8,-15842.876121377545,16012.99750320889,1012758.64190708,67,12.011428753534952,0.056647770310541856
500,-1,63,0.8,0.8,-15842.876121377545,16012.99750320889,1012758.64190708,67,11.9775071144104,0.09486375412105354
500,8,31,0.6,0.8,-15879.298963203526,15954.787862902473,1012031.5258275577,69,5.9254458745320635,0.2218675288128335
500,8,31,0.8,0.8,-15879.298963203526,15954.787862902473,1012031.5258275577,69,5.961819966634114,0.17161314444799253
500,8,63,0.8,0.8,-15879.305748699257,15954.798389908587,1012031.5721494838,71,6.145465771357219,0.2265586611722685
500,8,63,0.6,0.8,-15879.305748699257,15954.798389908587,1012031.5721494838,71,6.172186851501465,0.22395741331412786
500,-1,31,0.8,0.6,-16024.807224990107,16294.492223020707,1120377.1360670386,73,6.409666458765666,0.10637025401508078
500,-1,31,0.6,0.6,-16024.807224990107,16294.492223020707,1120377.1360670386,73,6.4469287395477295,0.080187114254149
500,-1,63,0.8,0.6,-16054.258293531884,16300.169298824361,1125755.6075893322,75,9.371379454930624,0.15731085507349224
500,-1,63,0.6,0.6,-16054.258293531884,16300.169298824361,1125755.6075893322,75,9.518658320109049,0.2663455368761529
500,8,31,0.8,0.6,-16106.9901137691,16382.693648649898,1118948.5196208104,77,4.815653006235759,0.12586570846848444
500,8,31,0.6,0.6,-16106.9901137691,16382.693648649898,1118948.5196208104,77,4.80919090906779,0.14300235580493584
500,8,63,0.8,0.6,-16228.029455410246,16548.807548209486,1121013.3630806815,79,5.000991741816203,0.15834386762186642
500,8,63,0.6,0.6,-16228.029455410246,16548.807548209486,1121013.3630806815,79,4.986462752024333,0.17861748884803458
500,8,63,0.8,0.6,-26841.003493567303,30729.732618851263,1463242.601363383,81,3.14349357287089,0.06399629287792219
500,8,63,0.6,0.6,-26841.003493567303,30729.732618851263,1463242.601363383,81,3.1590336163838706,0.07114055692945104
500,8,31,0.8,0.6,-26841.003493567303,30729.732618851263,1463242.601363383,81,3.1231555143992105,0.05361095478743113
500,8,31,0.6,0.6,-26841.003493567303,30729.732618851263,1463242.601363383,81,3.285878817240397,0.1277374022702503
500,-1,63,0.8,0.6,-30239.588391414425,35332.17732622044,1526124.705623771,85,4.453705708185832,0.19248851181059876
500,-1,63,0.6,0.6,-30239.588391414425,35332.17732622044,1526124.705623771,85,4.358140468597412,0.055053317741410465
500,-1,31,0.8,0.6,-30239.588391414425,35332.17732622044,1526124.705623771,85,4.314879735310872,0.057348638392140015
500,-1,31,0.6,0.6,-30239.588391414425,35332.17732622044,1526124.705623771,85,4.319941679636638,0.06222865638759578
300,-1,63,0.6,0.6,-31529.753350493917,35739.7448916632,1595958.1260512627,89,2.603196303049723,0.04205277988520448
300,-1,31,0.8,0.6,-31529.753350493917,35739.7448916632,1595958.1260512627,89,2.570711056391398,0.0416748859630804
300,-1,31,0.6,0.6,-31529.753350493917,35739.7448916632,1595958.1260512627,89,2.5733840465545654,0.044774986935028745
300,-1,63,0.8,0.6,-31529.753350493917,35739.7448916632,1595958.1260512627,89,2.5995522340138755,0.04751493947514123
500,8,31,0.6,0.8,-32451.473334030004,36076.93530462319,1328737.4181320656,93,3.974653482437134,0.07632899504041585
500,8,31,0.8,0.8,-32451.473334030004,36076.93530462319,1328737.4181320656,93,3.932774305343628,0.09576529954241007
500,8,63,0.6,0.8,-32451.473334030004,36076.93530462319,1328737.4181320656,93,3.951235055923462,0.09404733670545669
500,8,63,0.8,0.8,-32451.473334030004,36076.93530462319,1328737.4181320656,93,3.9661991596221924,0.10256262193919194
500,-1,63,0.8,0.8,-33232.64135895146,37074.56053053805,1331925.8278224934,97,5.596251010894775,0.08157955823427758
500,-1,31,0.8,0.8,-33232.64135895146,37074.56053053805,1331925.8278224934,97,5.568082412083943,0.08512419306691145
500,-1,31,0.6,0.8,-33232.64135895146,37074.56053053805,1331925.8278224934,97,5.560931921005249,0.08243977423114222
500,-1,63,0.6,0.8,-33232.64135895146,37074.56053053805,1331925.8278224934,97,5.620867967605591,0.09630824770315684
300,8,63,0.8,0.6,-34034.19089142684,39492.23078177752,1642940.8557524483,101,1.9121779600779216,0.01950536132721442
300,8,63,0.6,0.6,-34034.19089142684,39492.23078177752,1642940.8557524483,101,1.9166510899861653,0.04392396514819044
300,8,31,0.8,0.6,-34034.19089142684,39492.23078177752,1642940.8557524483,101,1.890677531560262,0.02977858163470142
300,8,31,0.6,0.6,-34034.19089142684,39492.23078177752,1642940.8557524483,101,1.8961797555287678,0.043875700292039785
300,8,31,0.6,0.8,-40617.33356068137,45134.41655031769,1442182.1531307062,105,2.401841322580973,0.05220344407647673
300,8,31,0.8,0.8,-40617.33356068137,45134.41655031769,1442182.1531307062,105,2.379345734914144,0.050637797580709326
300,8,63,0.8,0.8,-40617.33356068137,45134.41655031769,1442182.1531307062,105,2.3874166011810303,0.05052398138717684
300,8,63,0.6,0.8,-40617.33356068137,45134.41655031769,1442182.1531307062,105,2.395596186319987,0.04860763685995923
300,-1,63,0.8,0.8,-42143.69183493197,47184.967961242866,1494859.7874263504,109,3.345295031865438,0.030984978152671334
300,-1,31,0.6,0.8,-42143.69183493197,47184.967961242866,1494859.7874263504,109,3.3165748914082847,0.03834647178916082
300,-1,63,0.6,0.8,-42143.69183493197,47184.967961242866,1494859.7874263504,109,3.342521826426188,0.048101338070347936
300,-1,31,0.8,0.8,-42143.69183493197,47184.967961242866,1494859.7874263504,109,3.3357131481170654,0.040952285198755545
300,-1,63,0.8,0.8,-44505.17197959989,43448.604763317795,1502209.939913533,113,7.485295534133911,0.06457824099412743
300,-1,63,0.6,0.8,-44505.17197959989,43448.604763317795,1502209.939913533,113,7.519359350204468,0.020717367687458254
300,-1,31,0.8,0.8,-44838.33092389404,43836.71639030697,1498739.285708201,115,4.863673051198323,0.10167031726602237
300,-1,31,0.6,0.8,-44838.33092389404,43836.71639030697,1498739.285708201,115,4.816515684127808,0.07114548538752954
300,8,31,0.8,0.8,-46330.50444150005,46087.80628863775,1515303.5760829262,117,3.178954760233561,0.08745875043084873
300,8,31,0.6,0.8,-46330.50444150005,46087.80628863775,1515303.5760829262,117,3.180421511332194,0.09128643706796134
300,8,63,0.8,0.8,-46330.514323967545,46087.81669203401,1515303.6918800732,119,3.2304202715555825,0.12432424135711516
300,8,63,0.6,0.8,-46330.514323967545,46087.81669203401,1515303.6918800732,119,3.2458250522613525,0.08665976919355722
