param_n_estimators,param_max_depth,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,mean_test_MSE,mean_test_RMSE,rank,mean_fit_time,std_fit_time
300,4,0.5,0.5,-411468061911722.56,535854230526944.44,2329318.8333333335,1522177614544896.0,38881579.05288476,47,1.6055978933970134,0.006441671408110209
300,4,0.6,0.5,-416528032508586.56,547634338247013.25,2410871.0,1567015507241642.8,39532520.50084429,48,1.6142150561014812,0.011929025263112803
300,4,0.8,0.5,-420694445785087.94,549942411954956.44,2977319.5416666665,1966187530769749.2,44120281.6075063,49,1.565617561340332,0.006010480092653589
300,6,0.8,0.8,-437243018390186.56,599208429318182.6,2432387.25,1535365177409536.0,39110311.63236884,50,2.438098589579264,0.02833035717115945
300,6,0.8,0.5,-440893855935146.56,579101018065728.6,3005749.6666666665,1958271682347008.0,44039707.4797154,51,2.681849797566732,0.026752498758747998
300,4,0.8,0.6,-446285509296127.94,594754474959146.9,3125251.5833333335,2062655449027925.2,45054160.87389182,52,1.2888421217600505,0.007915913639175882
300,8,0.5,0.5,-446953959718911.94,583390472382676.6,2397299.1666666665,1549834877490517.2,39281258.14154414,53,2.9850989977518716,0.04098743059663496
300,8,0.5,0.6,-446967858244266.56,592670682393208.1,2504035.875,1619846065640789.2,40233864.10533372,54,3.123725414276123,0.049549383866251864
300,4,0.5,0.6,-448868491722751.94,595598620827938.6,2446354.2083333335,1590950912589824.0,39851353.15573252,55,1.2978633244832356,0.011211162011399276
600,4,0.8,0.8,-451965638497621.25,590018709464435.5,3527722.6666666665,2202730080763904.0,46271121.05184305,56,2.722144683202108,0.021750555757215937
300,6,0.5,0.6,-453704475301205.25,604323667415831.4,2484910.9583333335,1610884571638442.8,40117319.33144653,57,2.08613650004069,0.02489484404450301
300,6,0.6,0.5,-453932726528682.56,595442590121881.0,2435501.25,1578357218432341.2,39685834.652295664,58,2.557013829549154,0.008638282998756748
300,8,0.8,0.5,-454516822507519.94,597306437384379.9,3032760.25,1975302435635200.0,44209655.071644,59,2.9688413937886557,0.0490616265968831
600,4,0.6,0.8,-455561956382037.25,599901170235433.8,3191347.1666666665,1991070826452309.2,44374926.83906459,60,2.7452985445658364,0.060916591362283036
600,4,0.5,0.5,-459319343928661.25,540683067031231.5,3081793.5833333335,1798334705915221.2,42378343.6639669,61,3.0902727444966636,0.04549874032184625
300,4,0.5,0.8,-460032744008362.56,635218274350067.9,2536588.7916666665,1680346898759680.0,40991638.30076332,62,1.4020886421203613,0.02134165319376056
300,6,0.8,0.6,-465997356772010.56,620393794381049.2,3135749.2916666665,2033705714100906.8,44769260.18510419,63,2.0885586738586426,0.025226510724186985
1000,4,0.5,0.8,-466711432833706.56,575175318383880.6,3406480.1666666665,1995439926673408.0,44392350.26582863,64,4.468697786331177,0.03963981441361983
600,6,0.6,0.8,-469560525673813.25,621762300105631.5,3251571.75,2014409902434986.8,44596537.62338131,65,4.402048746744792,0.06822292056208942
300,8,0.8,0.6,-470209524312746.56,626710511147387.5,3150201.6666666665,2039267428313770.8,44823143.89283351,66,3.0796310106913247,0.03358575164669979
300,4,0.6,0.6,-471718544015359.94,629853651139892.0,2403128.5833333335,1569720128678570.8,39573673.73152053,67,1.304979960123698,0.0054376057136574915
600,8,0.6,0.8,-474158158140757.25,630501050475972.5,3276141.2083333335,2048485904525994.8,44921529.37251484,68,6.299239317576091,0.10842651772919623
300,8,0.6,0.5,-474859710010709.25,628595598607888.5,2477724.875,1592852196185429.2,39879663.36385593,69,3.0849690437316895,0.038963773138736287
600,4,0.5,0.6,-477371091473749.25,566463510293279.0,3114030.6666666665,1816771031990272.0,42583683.92844499,70,2.52132511138916,0.01857839149456713
1000,6,0.5,0.8,-485651640221695.94,610735239709342.9,3452575.7083333335,2048054126095018.8,44878871.889390975,71,7.187207301457723,0.12659752491161574
300,6,0.5,0.8,-485965927109973.25,674743588437838.5,2549157.3333333335,1690333547768490.8,41113628.44347034,72,2.365816354751587,0.07158645608043865
600,6,0.5,0.5,-486222951961941.25,569868532838578.6,3182328.875,1842733796119893.2,42860538.74365148,73,4.922039270401001,0.1698145111877371
600,8,0.5,0.5,-488393112813567.94,567970187503976.2,3205012.5416666665,1842137064101205.2,42855984.34028723,74,5.335864861806233,0.06301252840469974
300,8,0.5,0.8,-489066656519509.25,674731097483563.5,2538885.1666666665,1690836372116821.2,41119741.32940191,75,3.505582253138224,0.08409795894077313
600,6,0.5,0.6,-490668075341141.25,579759934129318.4,3216664.375,1879660627492864.0,43258464.9280467,76,3.965139627456665,0.05561778455317251
300,4,0.8,0.8,-496584473881258.56,681971444506907.4,2476018.4166666665,1557028992450560.0,39411830.905826055,77,1.3994348049163818,0.007757426894655824
600,8,0.5,0.6,-497172339141290.56,586807605959324.9,3229248.25,1892903219625984.0,43396553.95125171,78,5.580999851226807,0.059587194906178635
1000,8,0.5,0.8,-498177361488554.56,629527634025300.6,3489204.8333333335,2082196476482901.2,45193996.32987986,79,10.155047337214151,0.18595002622514287
300,8,0.6,0.6,-499361230356479.94,668280513425818.4,2499163.1666666665,1598971853493589.2,39966309.01211948,80,3.21644655863444,0.04482917788289298
300,8,0.8,0.8,-505938183542101.25,696415835884043.6,2443979.5,1542000857142613.2,39207080.54045706,81,3.8118082682291665,0.08168367603550444
600,6,0.8,0.8,-506505985348949.25,676573459986346.5,3595863.0833333335,2252289082043050.5,46664006.69446644,82,4.474106073379517,0.06121019727612414
300,6,0.6,0.6,-506610942214143.94,675783854370825.4,2482121.1666666665,1594126280338090.8,39901989.59005739,83,2.1088925997416177,0.025222080871070036
600,6,0.8,0.5,-530089306838357.25,664029867010678.4,2007016.7083333333,1146884647288832.0,33566344.93489095,84,5.770385265350342,0.1099810543293172
600,4,0.8,0.5,-530361117310975.94,658990510174788.6,1815004.5,1085154603477674.6,32350753.240507573,85,3.1751209100087485,0.023584904583203937
600,8,0.8,0.5,-531817086058495.94,668563510516525.2,2006475.9166666667,1146712915705856.0,33562117.05633917,86,7.1991729736328125,0.12453975638714554
600,8,0.8,0.8,-532296738275327.94,710995306581050.4,3699146.9583333335,2304780114329600.0,47108155.703612365,87,6.5723350048065186,0.10852245845237111
600,4,0.5,0.5,-535842510602239.94,678936968805405.5,1904505.875,1150330284802048.0,33462037.939990263,88,3.179328123728434,0.05129387465933807
300,4,0.8,0.6,-539551217658538.56,720607780892375.2,2134669.3333333335,1409341620660906.8,37251294.882720105,89,1.3278663953145344,0.019879544467772597
600,6,0.5,0.5,-543577550968149.25,690780369412416.1,1888175.9166666667,1150714550157312.0,33483601.04201917,90,5.624040524164836,0.11662722280656028
600,8,0.5,0.5,-545969020076031.94,692598223995724.8,1884327.0,1149773728623274.8,33470645.426291317,91,6.775835196177165,0.13454978723000655
600,8,0.6,0.5,-548894393324885.25,722085492059960.5,1927097.375,1161488117705386.8,33764583.21467981,92,6.888306538263957,0.12135320381217811
600,4,0.6,0.5,-549322394086058.56,719840927792975.0,1866074.9166666667,1145183527064917.2,33465655.6591039,93,3.2668237686157227,0.0432095668704305
600,6,0.6,0.5,-551047435823786.56,719303884338850.0,1907070.6666666667,1151798582007125.2,33595116.018405326,94,5.686708847681682,0.14616614219855165
300,8,0.8,0.6,-555370271473663.94,746768483127658.8,2263018.9166666665,1453611638150485.2,37949690.03251243,95,3.362506151199341,0.04976194389316393
300,6,0.8,0.5,-572629666059605.2,757998027255212.0,2198949.625,1428907679722154.8,37591501.37127149,96,2.641672452290853,0.01813845134763301
300,4,0.8,0.5,-577228270206975.9,768937344238233.2,2143852.8333333335,1412214349802154.8,37311365.84365896,97,1.6145541667938232,0.005469110138896696
300,6,0.8,0.6,-583520513338026.6,787431226552186.8,2131803.875,1395857190551552.0,37026984.76308257,98,2.1441375414530435,0.020961827654582713
1000,4,0.6,0.8,-589235074979157.2,713189576708064.2,3606938.9583333335,2136349840069973.2,45677800.44794414,99,4.486980676651001,0.035724811897548586
1000,4,0.8,0.5,-596849744412671.9,736614978716280.6,1858094.7083333333,1077283270601386.6,32295814.98668964,100,5.325563112894694,0.08676681297206251
300,8,0.8,0.5,-597408850728277.2,792628868974767.2,2202400.9166666665,1421401530914133.2,37471526.01460359,101,3.212541182835897,0.037630997012039286
600,6,0.6,0.8,-598570243719167.9,812925845975060.2,2881371.3333333335,1624769261382314.8,40303573.36618713,102,4.741377592086792,0.0660835264438692
1000,6,0.8,0.5,-602429387877034.6,752268712043823.9,2080258.125,1153574014113109.2,33741080.804208964,103,9.11437702178955,0.08477798468241449
1000,8,0.8,0.5,-606743044991658.6,760629836231841.5,2095577.4166666667,1160386234897749.2,33857487.44067719,104,11.888894637425741,0.15800779943392332
300,4,0.5,0.8,-614957378611882.6,861836609677995.4,1826100.125,1220387912286208.0,34543225.567104444,105,1.4144363403320312,0.015992253392360763
300,8,0.5,0.8,-616178269902165.2,861980355623746.9,1841338.6458333333,1231193423653546.8,34739414.148019314,106,4.096940199534099,0.09491323028248191
300,6,0.5,0.8,-616436279017471.9,862572749332130.2,1843944.5,1233230893503829.2,34767745.60085603,107,2.48056697845459,0.04363128839055662
600,4,0.6,0.5,-616950817707349.2,766256138580160.4,3375838.3333333335,2030290365054976.0,44755783.91503262,108,3.106783072153727,0.023078921473660984
600,8,0.6,0.8,-619043501375487.9,843853088070508.0,3001094.5,1695050316644352.0,41165699.958057426,109,6.956758181254069,0.14512384572528073
600,4,0.6,0.8,-620201006246570.6,825298733427284.1,2854027.6666666665,1589335110101674.8,39840864.02997779,110,2.7410088380177817,0.02351104135336833
600,8,0.8,0.6,-622898010827434.6,829636943544136.0,2079479.6666666667,1179762621939712.0,34123214.08761829,111,7.436378796895345,0.11282319800693616
600,6,0.8,0.6,-624568238604287.9,828696173517591.0,2040002.5416666667,1167512480426666.8,33915827.37519045,112,4.504430691401164,0.05593098635207302
600,4,0.6,0.6,-625491393729877.2,825898670522756.5,1994632.3333333333,1196182147694592.0,34313646.090781145,113,2.638573090235392,0.008051375827678247
600,4,0.8,0.6,-625622415398229.2,826742627892950.9,1857901.9583333333,1094262014519978.6,32515242.213624466,114,2.595375140508016,0.012133363531776005
600,6,0.6,0.6,-626811316032853.2,829153938073075.6,1928090.0416666667,1175424324687189.2,33970821.90907841,115,4.444016297658284,0.06332861493184543
600,8,0.6,0.6,-627270528008191.9,831902067555490.9,1929091.2083333333,1179768795955200.0,34043270.09545713,116,7.1619478066762285,0.1398126173908435
600,6,0.5,0.6,-632141227840853.2,809280910878475.9,2093102.8333333333,1196678216417280.0,34294257.3250819,117,4.393750905990601,0.05719676876306409
1000,8,0.6,0.8,-633555672978773.2,801236975909889.1,3804980.375,2318582528606208.0,47217691.05255872,118,10.561123053232828,0.18310691321364655
600,8,0.5,0.6,-634245317219669.2,807105098158021.6,2108973.8333333335,1203904610740906.8,34417674.28524426,119,6.967140277226766,0.1335866043627554
600,6,0.5,0.8,-638018940917077.2,872114296915657.5,2899498.9583333335,1700279439327232.0,41225657.09280818,120,4.61111052831014,0.0819821696715467
600,4,0.5,0.8,-639704015131989.2,869691447375211.0,2891071.6666666665,1660829046232405.2,40752573.52128521,121,2.7238217194875083,0.018985349014672363
600,4,0.6,0.6,-648068554817535.9,807468303431549.2,3400218.5,2056840913354752.0,45020175.380098484,122,2.517836411794027,0.017012936815037866
1000,6,0.6,0.8,-648862027655850.6,818241527447103.2,3747205.5,2239123396668074.8,46552534.2417259,123,7.294293244679769,0.11335200673232393
600,8,0.5,0.8,-664574294491135.9,900970298776707.1,2926544.4166666665,1714010673468757.2,41385416.76480687,124,6.791457970937093,0.16906086016424446
600,4,0.5,0.6,-668018208145407.9,863011493770110.8,2080645.9583333333,1192842967209301.2,34215236.77910117,125,2.6397805213928223,0.028060054875182615
600,6,0.6,0.6,-669400907994453.2,832563884286505.4,3459010.8333333335,2092960469833045.2,45349168.61457771,126,3.9793436527252197,0.04156460569433254
600,6,0.6,0.5,-671969125072895.9,835765531494116.9,3438746.0833333335,2075546972323840.0,45168040.65975886,127,4.879621744155884,0.10526518188843591
600,8,0.6,0.6,-673114941816831.9,832800462504468.0,3508577.25,2081781206832469.2,45241520.762259506,128,5.719910144805908,0.07639683805914509
1000,4,0.5,0.6,-677836984330922.6,751618021177356.0,3565808.375,1940918627554645.2,43861381.30278606,129,4.1536939938863116,0.0350367147360552
1000,4,0.8,0.8,-679321124820309.2,861434275913971.9,3702033.375,2177459119543637.2,46020159.62137481,130,4.50273871421814,0.04546775282995666
1000,4,0.6,0.5,-679734252579498.6,882651625209366.5,2041197.0,1157310143528960.0,33778139.91316624,131,5.2526772022247314,0.029808371903278147
1000,8,0.6,0.5,-683560858725034.6,886367099778385.0,2112081.75,1188859049497941.2,34309825.79254195,132,11.47430419921875,0.18222295268605837
1000,6,0.6,0.5,-689417435305301.2,888216277328729.5,2075252.4583333333,1167090320932864.0,33951646.21618331,133,9.0739696820577,0.05498088226468815
600,8,0.6,0.5,-697319470486869.2,861363122413663.8,3502480.5833333335,2090262604021760.0,45304503.37663889,134,5.519181648890178,0.06422497465188524
600,4,0.8,0.6,-698205654220799.9,888765074401198.9,3757451.375,2324035973851818.5,47294380.89293077,135,2.5243471463521323,0.012099350993904285
1000,4,0.5,0.5,-704786998143658.6,871411953192033.1,2149500.9583333335,1169214495435434.8,33941116.65632336,136,5.251336336135864,0.054514578179751
1000,6,0.8,0.6,-720642829014357.2,956562738018687.2,2105215.5833333335,1170333200198314.8,34014051.994436465,137,7.422734340031941,0.06943014141836883
1000,4,0.5,0.5,-720858027567786.6,788387178435594.9,3568509.8333333335,1933383778522453.2,43792609.26168702,138,5.061695496241252,0.06093951765870111
1000,8,0.8,0.6,-722268105037141.2,962881646214319.8,2159616.0416666665,1189902748920490.8,34335298.13094474,139,12.434723218282064,0.19964008658445162
1000,4,0.8,0.6,-723027604013055.9,956053767071710.9,1879615.125,1083198089286997.4,32391938.618512034,140,4.294535398483276,0.026222225422771542
600,4,0.8,0.5,-724849690760533.2,915350148221109.2,3716237.125,2327011983534762.5,47287934.42682149,141,3.0825467904408774,0.03778901276775182
1000,6,0.5,0.5,-733077684879359.9,909009615820251.2,2119074.0,1173633121998165.2,34025705.972658195,142,9.030274311701456,0.126457613973464
300,4,0.6,0.8,-736152894395733.2,1032917943205615.1,1559353.2708333333,1168255330811904.0,33707035.60910497,143,1.4292149543762207,0.016034454017078884
1000,4,0.5,0.8,-738319879809706.6,958044032841553.6,3108702.375,1615735110849877.2,40191267.86180668,144,4.500571648279826,0.0358892502118037
300,6,0.6,0.8,-741839365035349.2,1041173815955970.2,1636325.7708333333,1213569964878506.8,34514597.51660172,145,2.5704263051350913,0.06727202236895287
600,4,0.5,0.5,-741975610010282.6,938666490517943.8,2937237.6666666665,1664539316365994.8,40798319.13300761,146,3.1530631383260093,0.01546441888837669
300,8,0.6,0.8,-742175316901887.9,1041547809476058.1,1637793.7291666667,1212333103775744.0,34493189.1190623,147,4.213109095891316,0.11810604743365057
1000,6,0.5,0.6,-742179441999871.9,825193592998700.8,3739092.6666666665,2055254325592064.0,44961533.52630762,148,6.604416449864705,0.06274972604614854
600,6,0.5,0.5,-743415984335530.6,949308674340280.1,2999126.625,1706512644833280.0,41296405.449595995,149,5.159533500671387,0.09728359505351492
1000,8,0.5,0.5,-745150301077503.9,921553238529629.4,2138482.5833333335,1176767821774848.0,34086169.58051593,150,11.229364474614462,0.19903905948203773
600,4,0.5,0.6,-754698432806912.0,972764715168393.6,2927401.6666666665,1632782820311040.0,40405743.27704097,151,2.524437189102173,0.016429526797600208
600,6,0.8,0.6,-772137560309760.0,976755127644854.4,3898441.0833333335,2410299318250154.5,47961991.95930698,152,4.119262933731079,0.04918709591930151
1000,6,0.8,0.8,-772784744213162.6,1001050864192241.5,3793379.625,2227660486868992.0,46438212.20298328,153,7.473587830861409,0.14633860493183512
1000,8,0.5,0.6,-773288046712149.4,864041089680966.0,3802934.6666666665,2090370201900373.2,45290998.206669085,154,9.267977317174276,0.10896870076696732
1000,6,0.5,0.5,-778470528734549.4,864506889433738.2,3742019.8333333335,2027462173829802.8,44695296.14883838,155,7.862334092458089,0.918306660501029
1000,4,0.6,0.6,-790019391007402.6,1037630932965520.5,2172659.7083333335,1209638906582357.2,34613593.26526199,156,4.366355737050374,0.07716133437548413
1000,8,0.6,0.6,-803336099288405.4,1055846876281682.9,2109537.7083333335,1201058367231317.2,34480529.13225005,157,12.035189549128214,0.24198817438034967
1000,6,0.6,0.6,-804687341857450.6,1055983679737457.9,2062563.75,1178019021804885.2,34102485.59924433,158,7.368183851242065,0.08861735613518669
600,8,0.5,0.5,-808068182966272.0,1033291146784398.2,3030128.1666666665,1713638577187498.8,41380421.13779873,159,5.871860106786092,0.09018312759419032
1000,8,0.5,0.5,-812416283705344.0,890286755464637.8,3804509.9166666665,2050702152389973.2,44922644.626187064,160,8.824961423873901,0.1035381530254552
600,4,0.6,0.5,-815993325966677.4,1046155505560310.9,2861000.2916666665,1606105078344362.8,40069961.88884716,161,3.1724182764689126,0.020679281287351636
1000,8,0.8,0.8,-818284679834282.6,1058967690677389.5,3897698.75,2272930650128384.0,46814482.5458586,162,10.924561182657877,0.1268569503812983
600,8,0.8,0.6,-824727589355520.0,1044865377301890.6,3949077.9166666665,2427344835488426.5,48097368.56276119,163,5.950987180074056,0.06620522356918307
600,6,0.8,0.5,-828680994903381.4,1057831100368324.6,3881494.3333333335,2408783821144064.0,47939161.39785856,164,5.021556297938029,0.03784377534565369
1000,6,0.5,0.8,-831481735806976.0,1107337286215407.8,3182250.25,1679105966385834.8,40967660.42587323,165,7.707299788792928,0.19495228553456675
600,4,0.6,0.6,-836371542092458.6,1062275626933400.2,2891069.6666666665,1624166936958293.2,40298292.92283758,166,2.539617935816447,0.01910290843154113
600,6,0.5,0.6,-840110367047680.0,1088428720729127.8,3056797.6666666665,1708766115747157.2,41322388.94351313,167,4.1179399490356445,0.06888246790781268
600,8,0.5,0.6,-845609407173973.4,1097172675833221.9,3097153.0416666665,1732696286603946.8,41600692.16978405,168,6.118252197901408,0.10266628439010346
1000,4,0.6,0.6,-867246227674453.4,1004496030599395.0,3881177.6666666665,2261255407883605.5,46789674.07639098,169,4.160477876663208,0.02961960985318186
1000,8,0.5,0.8,-876434804091562.6,1161687102671583.2,3284693.75,1729886527946752.0,41556170.65152478,170,11.401957352956137,0.25070548011716864
1000,8,0.5,0.6,-890474562846720.0,1120461794478453.4,2429131.5416666665,1255168714036565.2,35306497.817367785,171,11.563995043436686,0.23155241917853847
1000,4,0.6,0.8,-894438926712832.0,1169579404589201.0,3180413.2083333335,1625126370017280.0,40305298.09205661,172,4.520694017410278,0.03152640899466761
1000,4,0.6,0.5,-896003841108650.6,1023764767899569.5,3893788.625,2238529438482432.0,46600521.09021085,173,5.06473437945048,0.027854530669022343
600,8,0.8,0.5,-896467160705706.6,1149679269212784.2,3910108.7083333335,2417722319175680.0,48003924.93887496,174,5.735624472300212,0.07013631964296003
1000,6,0.5,0.6,-898966003995989.4,1141220550556340.0,2409486.4583333335,1244488427809450.8,35149221.7955234,175,7.301514705022176,0.09735476959655943
600,6,0.6,0.5,-900317336043520.0,1162955328826223.2,2951703.1666666665,1660154020539050.8,40742362.545252554,176,5.363194306691487,0.08741885031499036
1000,6,0.6,0.8,-906505670885376.0,1218566287704532.2,3259346.625,1685884587999232.0,41054521.866147034,177,7.683146874109904,0.12028669785966294
1000,4,0.5,0.6,-907473288429568.0,1159791352521951.2,2362286.9166666665,1225650835466922.8,34846487.59890711,178,4.301412105560303,0.026933725223525707
300,8,0.8,0.8,-927327113095850.6,1306585217087557.8,1846871.7291666667,1240128454393856.0,34963821.01704462,179,4.429986238479614,0.11709557473276627
300,6,0.8,0.8,-927444453119317.4,1306351860572418.0,1807866.3125,1231951284054698.8,34831021.033616684,180,2.696962356567383,0.11227020012200079
300,4,0.8,0.8,-928032321000789.4,1307431380121153.2,1432048.6666666667,1097408782707370.6,32308181.89099273,181,1.418500820795695,0.009229552132458475
600,6,0.8,0.8,-936190348536490.6,1267206940995439.5,2934998.2916666665,1605934666569045.2,40055114.218457766,182,4.803742170333862,0.08917441508515533
1000,6,0.6,0.6,-938451282515285.4,1096675488235323.9,4019479.7916666665,2338892534164138.5,47415749.96772989,183,6.680996259053548,0.13379743924020493
1000,8,0.6,0.8,-942729114681344.0,1265366726629528.8,3412842.625,1771411703420245.2,42037320.653531484,184,11.67311429977417,0.24052433136805135
600,8,0.6,0.6,-944933562570069.4,1213079644133020.2,3097626.3333333335,1716397601543509.2,41406968.95976975,185,6.253014246622722,0.09333185395315165
600,6,0.6,0.6,-951989019432277.4,1227758827931416.5,3021736.6666666665,1689714267171498.8,41097189.409349434,186,4.17016339302063,0.04357723958323889
600,8,0.6,0.5,-966768667394048.0,1255299611682686.5,3029763.2083333335,1689406192746496.0,41092514.35381231,187,6.002756357192993,0.08190354872691284
