param_n_estimators,param_max_depth,param_num_leaves,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,rank,mean_fit_time,std_fit_time
300,-1,31,0.8,0.8,-0.0127097552158445,0.015312184523330922,124.90077011279782,85,4.120871225992839,0.027745967166948892
300,-1,31,0.6,0.8,-0.0127097552158445,0.015312184523330922,124.90077011279782,85,4.121223608652751,0.038315912180145184
300,-1,31,0.8,0.6,-0.013581860889252409,0.012502618556355512,122.37002963447082,87,3.601027250289917,0.05874725435520544
300,-1,31,0.6,0.6,-0.013581860889252409,0.012502618556355512,122.37002963447082,87,3.5797616640726724,0.06113577654141463
500,8,31,0.6,0.6,-0.01832792681619276,0.030025590308273307,125.04870354038053,89,4.045659144719441,0.19189171820640794
500,8,31,0.8,0.6,-0.01832792681619276,0.030025590308273307,125.04870354038053,89,3.7037214438120523,0.08918169434995876
300,8,63,0.6,0.8,-0.019388885955960878,0.010586198669625372,122.90353494647552,91,3.262728691101074,0.08416781289239676
300,8,63,0.8,0.8,-0.019388885955960878,0.010586198669625372,122.90353494647552,91,3.27461043993632,0.08278131271576043
500,8,63,0.8,0.6,-0.020657088063878625,0.033153330642940154,124.93867247185148,93,3.6353838443756104,0.07991219778728935
500,8,63,0.6,0.6,-0.020657088063878625,0.033153330642940154,124.93867247185148,93,3.643534501393636,0.10546899477808085
300,-1,31,0.8,0.8,-0.023911750369151757,0.018388238953251947,122.83267553025127,95,4.105299472808838,0.031586121000609986
300,-1,31,0.6,0.8,-0.023911750369151757,0.018388238953251947,122.83267553025127,95,4.107431252797444,0.03113296377551739
500,8,31,0.6,0.8,-0.03374849871519674,0.035545392993067734,125.46351962772552,97,3.98667049407959,0.08232203556533527
500,8,31,0.8,0.8,-0.03374849871519674,0.035545392993067734,125.46351962772552,97,3.9458165963490806,0.0647345959217455
300,-1,63,0.6,0.6,-0.036607728773047965,0.017256537218897455,124.13712894014333,99,6.752504428227742,0.12291778852762521
300,-1,63,0.8,0.6,-0.036607728773047965,0.017256537218897455,124.13712894014333,99,6.714363098144531,0.08862632753872886
500,8,63,0.8,0.8,-0.038955209729610835,0.02671866100913613,125.4811972777103,101,3.9582347869873047,0.05904887259601209
500,8,63,0.6,0.8,-0.038955209729610835,0.02671866100913613,125.4811972777103,101,3.9746253490448,0.06117705153618173
300,8,31,0.8,0.6,-0.04670971794516107,0.04274734728594732,125.87467195000977,103,2.1679980754852295,0.03387043948388797
300,8,31,0.6,0.6,-0.04670971794516107,0.04274734728594732,125.87467195000977,103,2.1805113156636557,0.015064349429951794
500,8,63,0.8,0.6,-0.048165609118640464,0.012927796805055078,125.23814327381221,105,5.423864046732585,0.11876994475398071
500,8,63,0.6,0.6,-0.048165609118640464,0.012927796805055078,125.23814327381221,105,5.4514172077178955,0.16502064491503432
500,8,31,0.8,0.6,-0.05878176022234479,0.023757125649376532,125.64207196387838,107,5.134626865386963,0.053350457531016894
500,8,31,0.6,0.6,-0.05878176022234479,0.023757125649376532,125.64207196387838,107,5.002485116322835,0.17648699271847249
500,-1,31,0.8,0.6,-0.05898074396447761,0.0213517324680948,124.66512929293619,109,6.153730392456055,0.0936143216109201
500,-1,31,0.6,0.6,-0.05898074396447761,0.0213517324680948,124.66512929293619,109,6.082056601842244,0.11589199266040567
500,8,31,0.6,0.8,-0.06186347282616802,0.024533449678569914,125.35030547178864,111,5.118398269017537,0.038224402912392715
500,8,31,0.8,0.8,-0.06186347282616802,0.024533449678569914,125.35030547178864,111,5.134584665298462,0.12501110237331123
300,8,63,0.8,0.6,-0.06239261302636099,0.0369055740729335,126.62875188050009,113,2.19280473391215,0.034246022774315835
300,8,63,0.6,0.6,-0.06239261302636099,0.0369055740729335,126.62875188050009,113,2.189853032430013,0.0329010619641104
300,8,31,0.6,0.8,-0.06250883367371614,0.034239135401488124,127.17864826033274,115,2.3949856758117676,0.03049180658573762
