param_n_estimators,param_max_depth,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,mean_test_MSE,mean_test_RMSE,rank,mean_fit_time,std_fit_time
300,4,0.8,0.5,0.1377992480993271,0.23809106660216348,71.7994893391927,26290.7314453125,158.2259857461457,1,1.1594630877176921,0.006612665698392847
300,4,0.6,0.5,0.13400224844614664,0.23680953434399146,71.88996505737305,26372.742838541668,158.41692043267696,2,1.303061882654826,0.013909183323480533
300,4,0.6,0.5,0.12918691337108612,0.2179643754131133,71.81898498535156,26037.850911458332,157.90536267934883,3,1.274153470993042,0.03365827221910324
300,4,0.5,0.5,0.12713371713956198,0.22237854129423756,72.05550130208333,26156.249348958332,158.3027534887464,4,1.531966765721639,0.11779832150248358
300,6,0.8,0.5,0.1263752430677414,0.24671924886943475,72.8566296895345,26998.029622395832,160.0933538204555,5,1.741126537322998,0.005255950693174835
300,8,0.6,0.5,0.12598989407221475,0.23138556950605352,73.53000768025716,27338.121419270832,160.9887892020888,6,2.629035154978434,0.021467076297681915
300,8,0.5,0.5,0.12586730221907297,0.20454527190878224,73.14882024129231,26739.044596354168,159.98236329513566,7,2.8573662439982095,0.023661351600885425
300,4,0.6,0.6,0.1258621166149775,0.2505505030801509,71.78647232055664,26756.616861979168,159.34386622218506,8,1.2034281889597576,0.0040259290309677155
300,6,0.5,0.5,0.12471025188763936,0.21477075776504526,72.8291842142741,26622.460611979168,159.63039222263927,9,1.9143067200978596,0.03567202481284852
300,4,0.5,0.5,0.12458240985870361,0.25228385115499735,71.5078862508138,26382.629231770832,158.50681870778084,10,1.2195347944895427,0.060895979673046774
300,4,0.5,0.6,0.12427708009878795,0.2294678410633618,71.60582987467448,26202.732096354168,158.30202047896003,11,1.2304917176564534,0.004203569213745358
300,8,0.5,0.6,0.12385204931100209,0.21155020203047437,72.60543060302734,26715.357096354168,159.83280366806966,12,3.0104809602101645,0.01615174465317958
300,8,0.6,0.6,0.12339093287785848,0.23886611990629109,72.84337488810222,27266.772786458332,160.72817510326672,13,2.7406131426493325,0.020683832305857214
300,4,0.8,0.5,0.12332351009051006,0.236808591084782,71.57105382283528,26796.765299479168,159.66252400421794,14,1.2599304517110188,0.03818558170915074
300,4,0.8,0.6,0.1229082743326823,0.25872636606665733,72.288330078125,27259.605143229168,160.55020953297438,15,1.1811024347941081,0.004901516795995524
300,4,0.8,0.5,0.12266943355401357,0.2078067086568364,71.4479268391927,26492.269856770832,159.3537989810936,16,1.297422965367635,0.08193204558441075
300,6,0.6,0.5,0.12263636787732442,0.24481956638088298,73.22772216796875,27128.947265625,160.37251958294456,17,1.7996594111124675,0.010074407838734697
300,6,0.6,0.6,0.12218281626701355,0.24948075123593033,72.47648620605469,26984.796549479168,159.93988129513102,18,1.8629459540049236,0.012689226365009503
300,6,0.5,0.6,0.1220167229572932,0.22183807300240171,72.22022120157878,26519.2802734375,159.27005462199912,19,1.9540445804595947,0.011548216085919055
300,6,0.6,0.5,0.12113480766614278,0.21211541393616315,72.93745040893555,26771.078450520832,159.99349812916455,20,1.9231486320495605,0.01392095655375627
300,8,0.6,0.5,0.12035333613554637,0.20305742201653737,73.38228225708008,26884.977213541668,160.44435153382514,21,2.8997956911722818,0.021350518071544776
300,4,0.6,0.6,0.11997754871845245,0.22962079210045694,71.56484349568684,26432.402994791668,158.9017517081699,22,1.2309827009836833,0.003598993097131639
300,6,0.6,0.6,0.11722652614116669,0.2201549248964575,72.20041910807292,26611.758463541668,159.50639180537726,23,1.968622128168742,0.006531996269842443
300,6,0.8,0.5,0.11709553003311157,0.19115722207857908,72.92776997884114,27063.603190104168,161.0989887519977,24,1.9494338830312092,0.012563058726394292
300,6,0.5,0.5,0.1168197641770045,0.25756054407261875,72.50827407836914,26880.919921875,159.79050438949739,25,1.7746310234069824,0.011956303364527222
300,6,0.8,0.5,0.11639437079429626,0.23268958571162565,72.93333307902019,27496.012369791668,161.59348682143266,26,1.8529353141784668,0.02576048818077754
300,8,0.8,0.5,0.11493467291196187,0.2504625113710401,73.68316904703777,27537.577799479168,161.58389442059305,27,2.5319414933522544,0.019978655933809143
300,4,0.8,0.6,0.11358653505643208,0.21172954552394227,71.64729436238606,27353.779622395832,161.55032037936053,28,1.2342962423960369,0.006023517512771045
300,8,0.6,0.6,0.11253087719281514,0.21689720426896567,72.88721084594727,27054.941080729168,160.74683141557833,29,3.038604974746704,0.02301066568383631
300,6,0.8,0.6,0.1104292372862498,0.270101585809109,73.19154739379883,27784.5595703125,161.88643027961578,30,1.8013195196787517,0.004754813199770968
