param_n_estimators,param_max_depth,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,mean_test_MSE,mean_test_RMSE,rank,mean_fit_time,std_fit_time
1000,8,0.6,0.8,-115353.04515467088,141263.61206292725,2198301.5208333335,1107334994591744.0,30499672.81766951,187,21.185665766398113,0.21713613155297268
1000,6,0.5,0.8,-115996.47422055404,134906.3205056477,2207834.4166666665,1110135391562410.6,30954250.130461365,188,15.076892296473185,0.11945490627550072
600,8,0.8,0.5,-116394.53567274411,147659.24111633308,2175147.2083333335,1112004077027328.0,30218730.658037364,189,10.951750119527182,0.06590293449183533
1000,6,0.5,0.5,-117177.8405610472,151151.46933655636,2156602.3541666665,1115530552759637.4,30073938.227983247,190,12.432840983072916,0.082520975524266
1000,8,0.5,0.6,-117490.64277972777,150953.4596024636,2183389.1041666665,1116919398662144.0,30145128.382233497,191,18.18301026026408,0.16045995940642788
1000,4,0.5,0.6,-117756.27801130712,145183.01696057856,2148674.875,1118037029683200.0,30607288.432413477,192,7.9357796510060625,0.019595284352427262
600,6,0.6,0.5,-118095.95744720598,147593.9604789418,2149017.6458333335,1119560112887125.4,30497231.70931976,193,7.817273696263631,0.06664639623345119
1000,8,0.5,0.5,-118641.68239921828,152888.09471213198,2188285.7291666665,1122054320073386.6,30186269.85446951,194,17.096360365549724,0.07111165960496643
1000,8,0.5,0.8,-118889.94849868615,139883.0283333377,2230589.6458333335,1123043753590784.0,31079557.125329006,195,22.74101694424947,0.26043867270986487
1000,4,0.6,0.5,-119419.24459584554,152935.57197564968,2206492.4791666665,1125506257431210.6,30316322.474243715,196,7.8796829382578535,0.058616890982788016
600,8,0.6,0.5,-119726.6893627296,149404.95436383897,2177677.6875,1126826792102570.8,30625930.72059925,197,12.144624392191568,0.10195820166879252
1000,4,0.6,0.6,-121190.28806362052,154615.4418714965,2207262.8333333335,1133398111638869.2,30482285.455053702,198,7.868722041447957,0.05400596723945
1000,6,0.5,0.6,-123674.88143079977,152893.7191030158,2225840.5625,1144410835604821.2,30991463.95990299,199,13.32384959856669,0.07376291377983892
1000,6,0.6,0.5,-123965.74917166929,160240.23996165415,2218871.3125,1145779118232917.2,30503654.68439591,200,12.684462626775106,0.0950436397998825
1000,8,0.6,0.5,-125656.69459650914,161876.53222908164,2255214.0208333335,1153311115138389.2,30660128.29934151,201,17.537700653076172,0.11698193021525985
1000,6,0.6,0.6,-126842.33717024326,163139.19567943853,2244597.7916666665,1158596651210069.2,30759374.295822527,202,12.856786489486694,0.1030374310958652
1000,8,0.6,0.6,-129682.5828204602,166560.208762896,2286359.4791666665,1171253419311104.0,30963365.657452464,203,18.651875893274944,0.13719606309646562
1000,4,0.8,0.6,-132239.15441028774,160115.3594497874,2357911.2291666665,1182565490753536.0,31767574.60658635,204,7.901211182276408,0.03030693209619956
1000,8,0.5,0.6,-133082.39104284346,165182.30778428115,2328500.7708333335,1186344916571477.2,31582325.89368056,205,19.93289311726888,0.13677057952701893
1000,4,0.8,0.5,-133752.64127648374,165540.7488288247,2349417.0208333335,1189339767067989.2,31656171.901058156,206,7.833251158396403,0.029152554965675818
1000,4,0.6,0.8,-134862.91279683015,140217.32852551923,2417790.6875,1194053644670293.2,32952972.01987772,207,8.77903413772583,0.01383472886270164
1000,4,0.5,0.5,-135452.43479552367,170304.50744043893,2271906.3541666665,1196931395791530.8,31596469.319554184,208,7.853733936945598,0.034415580321951834
600,4,0.8,0.5,-138219.75419313213,166520.32483264324,2199674.5416666665,1209170061688832.0,32208829.61452755,209,4.70285701751709,0.012858425609484754
1000,6,0.6,0.8,-138438.63136197627,150499.2304792921,2422912.1875,1210039244510549.2,32963672.182542603,210,15.31438422203064,0.09102343015802879
1000,6,0.8,0.5,-139524.9261954377,172897.13196131992,2404154.125,1215057455218688.0,32018724.33025525,211,12.81117844581604,0.082357434099443
1000,4,0.8,0.8,-140350.9871491144,163699.89484488097,2439472.5625,1218676188861781.2,32621048.60223834,212,8.655070702234903,0.02647848998014185
1000,6,0.5,0.5,-140940.0260401716,176754.29399723088,2358621.2291666665,1221381129065813.2,31977404.797813904,213,12.976860443751017,0.11848992208523129
1000,6,0.8,0.6,-140941.97362952927,171641.44286099717,2435734.8541666665,1221348816147797.2,32285890.872575387,214,13.006285905838013,0.035968748893620055
1000,8,0.5,0.5,-141003.8981505384,175946.92889544787,2401307.7291666665,1221657259671552.0,32038174.3182199,215,19.575464804967243,0.2504932078737904
1000,8,0.8,0.6,-143704.98191936314,174134.5495587721,2476927.75,1233653925412864.0,32511636.1528883,216,19.39583396911621,0.08016527113962402
1000,8,0.6,0.8,-144756.60114415488,158886.37230080683,2490737.0208333335,1238203514923690.8,33332327.413110297,217,23.268288135528564,0.5063386211658607
1000,8,0.8,0.5,-145860.39862463376,180612.36707332204,2484846.0208333335,1243292285009920.0,32429980.009948194,218,17.81611506144206,0.1787060595730594
600,4,0.8,0.6,-149581.82592719296,179138.51936698804,2290301.125,1259795238267562.8,32995034.205239937,219,4.758629322052002,0.014824445590321932
1000,4,0.6,0.6,-149988.95796245337,177111.68814191094,2455202.3125,1261619480887296.0,33145374.42240921,220,7.956174850463867,0.026385650064679144
1000,6,0.8,0.8,-150814.5698944976,178287.37514174977,2485032.5,1265322760514218.8,33188442.032259148,221,14.71536668141683,0.06974735760671717
600,6,0.8,0.5,-154141.10049804053,190036.71136837563,2302235.0208333335,1280159467787605.2,32991428.144189626,222,7.903680642445882,0.07162257575052954
1000,8,0.8,0.8,-154411.88820082447,181332.23054813946,2531364.3125,1281340908153514.8,33471932.274816215,223,22.030145406723022,0.30052275150675006
1000,6,0.6,0.6,-154790.5437283665,185579.46403121323,2490187.0208333335,1283032029156693.2,33311951.821824253,224,13.472920815149942,0.07718449091736196
1000,8,0.6,0.6,-155360.37172349295,182683.93770985625,2553527.2708333335,1285541537163946.8,33520085.006486963,225,20.56739854812622,0.17573853440422812
600,6,0.8,0.6,-157641.86423536143,190330.9227629953,2368985.6666666665,1295721342260565.2,33420810.81440115,226,8.167176802953085,0.026638651741875716
1000,4,0.6,0.5,-157825.1365993768,193089.71217940882,2457243.4791666665,1296596782983850.8,33298843.15952913,227,7.939127206802368,0.019122819170426606
600,8,0.8,0.5,-158347.93705994388,194742.87652406842,2361935.125,1298904863735808.0,33274794.654767554,228,12.618399302164713,0.06084569530598814
600,8,0.8,0.6,-159058.78010466197,191807.46784985025,2409533.3541666665,1302033562861568.0,33519522.845414042,229,12.84100898106893,0.08108011595182713
1000,6,0.6,0.5,-165589.45449513695,203792.38700081053,2549169.9166666665,1331205377796778.8,33701703.53269753,230,13.20526679356893,0.06746323954509069
1000,8,0.6,0.5,-168726.97085792324,207360.30080008818,2604650.0416666665,1345186396722517.2,33902656.10371858,231,19.54101014137268,0.3959783879299345
1000,4,0.8,0.5,-170609.28874351582,201491.494225131,2445368.3958333335,1353481852026880.0,34413170.587792926,232,7.941291332244873,0.027155352136810224
1000,4,0.8,0.6,-185768.21339806417,217522.43542957507,2547229.9791666665,1421019759771648.0,35377691.83913244,233,7.98317551612854,0.001973451783994465
600,4,0.8,0.8,-189211.38545160988,223134.15600967003,2493903.7291666665,1436380061586773.2,35507937.26079177,234,5.255100806554158,0.025601711637439798
600,6,0.8,0.8,-192780.4418233186,226948.87255865138,2536393.6875,1452278129098752.0,35725796.97738434,235,9.2852254708608,0.04286267777136806
600,8,0.8,0.8,-195506.63848594824,228704.69174437868,2589986.0,1464415460611413.2,35938269.22625514,236,14.715022643407186,0.09871443508601546
1000,6,0.8,0.5,-197671.12514548004,237561.48128285966,2631831.3125,1474108698482005.2,35789603.12744281,237,13.381993770599365,0.045123620604118196
1000,6,0.8,0.6,-201894.6813183675,237644.2159833062,2685153.2916666665,1492883980244309.2,36233277.33309031,238,13.641601085662842,0.06517133877243883
1000,8,0.8,0.5,-203696.3333002726,243555.99654667446,2711900.5208333335,1500949034041344.0,36172781.24001303,239,19.642340183258057,0.12224218140352142
1000,8,0.8,0.6,-206905.8842935612,243553.65066430598,2752793.9583333335,1515213627064320.0,36506282.19187977,240,21.23474931716919,0.13739071660187954
1000,4,0.8,0.8,-240879.5416740825,276465.7777411138,2783857.2291666665,1666575656550400.0,38533083.18982536,241,8.786130666732788,0.02335816741767406
1000,6,0.8,0.8,-250984.50597506264,282193.10952829814,2906685.0208333335,1711549556544853.2,39231982.64211218,242,15.467379331588745,0.0586365781906177
1000,8,0.8,0.8,-254580.20671345294,284320.8915877119,2967764.6458333335,1727552783646720.0,39470855.754315086,243,24.299457947413128,0.23113127074229295
