param_n_estimators,param_max_depth,param_num_leaves,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,rank,mean_fit_time,std_fit_time
300,-1,63,0.8,0.8,-0.3345450670072911,0.4406452809609891,93.07002248908084,133,5.446105559666951,0.0552837510926051
300,8,63,0.8,0.6,-0.35475005925710096,0.5216756320670894,93.74865093673706,135,1.7655727068583171,0.010339724181054048
300,8,63,0.6,0.6,-0.35475005925710096,0.5216756320670894,93.74865093673706,135,1.758496840794881,0.005237779305894556
300,8,63,0.6,0.8,-0.3606331876097644,0.47166678774217263,94.12892827887345,137,2.378072500228882,0.02343863881087786
300,8,63,0.8,0.8,-0.3606331876097644,0.47166678774217263,94.12892827887345,137,2.378652811050415,0.021973266036204687
300,-1,63,0.8,0.6,-0.3695993947011369,0.4227003770154333,94.89783890975538,139,4.372889439264934,0.04604408072892001
300,-1,63,0.6,0.6,-0.3695993947011369,0.4227003770154333,94.89783890975538,139,4.389636993408203,0.04859462858520486
500,-1,31,0.8,0.6,-0.3719569513480981,0.5046524696210085,96.23257485180245,141,4.155222495396932,0.03990364192530422
500,-1,31,0.6,0.6,-0.3719569513480981,0.5046524696210085,96.23257485180245,141,4.1465597947438555,0.028132375239002586
300,8,31,0.8,0.6,-0.37730792033218985,0.5374467152449927,94.21172853628805,143,1.7468125025431316,0.009759122153534274
300,8,31,0.6,0.6,-0.37730792033218985,0.5374467152449927,94.21172853628805,143,1.7395044167836506,0.011861155387872586
300,8,31,0.6,0.8,-0.3775806657209189,0.5108349718713366,93.95150450800118,145,2.285499095916748,0.01677168399927802
300,8,31,0.8,0.8,-0.3775806657209189,0.5108349718713366,93.95150450800118,145,2.2861998081207275,0.01890273559618437
300,-1,31,0.8,0.6,-0.3799124519015027,0.5107948483981346,95.17464821391248,147,2.572352170944214,0.038642652455656665
300,-1,31,0.6,0.6,-0.3799124519015027,0.5107948483981346,95.17464821391248,147,2.6157422065734863,0.05792299870996503
300,-1,63,0.8,0.6,-0.3889960962746318,0.47197012125309995,95.84148052671874,149,4.618091742197673,0.008423955013738943
300,-1,63,0.6,0.6,-0.3889960962746318,0.47197012125309995,95.84148052671874,149,4.584538698196411,0.0347357616930107
500,-1,63,0.6,0.8,-0.3981250893302088,0.4692931346619677,98.67993584769305,151,9.673829476038614,0.10748492140924222
500,-1,63,0.8,0.8,-0.3981250893302088,0.4692931346619677,98.67993584769305,151,9.761114438374838,0.08757654743493637
500,8,63,0.6,0.6,-0.41460973070711166,0.5721554727207753,97.96450744872966,153,3.523134469985962,0.1545516268535968
500,8,63,0.8,0.6,-0.41460973070711166,0.5721554727207753,97.96450744872966,153,3.675755580266317,0.08516264361079333
500,-1,31,0.6,0.8,-0.4151403035461534,0.47619597065991215,97.93480881140346,155,5.01201327641805,0.047755480383503884
500,-1,31,0.8,0.8,-0.4151403035461534,0.47619597065991215,97.93480881140346,155,5.01273250579834,0.05056913797566593
500,-1,31,0.6,0.8,-0.4153714511861379,0.5254373614993396,97.0664956489281,157,5.43157680829366,0.05748928975589899
500,-1,31,0.8,0.8,-0.4153714511861379,0.5254373614993396,97.0664956489281,157,5.413889646530151,0.043042292969321355
500,-1,63,0.6,0.8,-0.42031604264307204,0.4805756621340208,96.52573332719442,159,9.01908310254415,0.09577678713158726
500,-1,63,0.8,0.8,-0.42031604264307204,0.4805756621340208,96.52573332719442,159,9.016621192296347,0.11295354628610377
500,8,31,0.6,0.6,-0.42599523618393786,0.5973410852653563,98.71161996151919,161,3.2579214572906494,0.04241055648448845
500,8,31,0.8,0.6,-0.42599523618393786,0.5973410852653563,98.71161996151919,161,3.2541183630625405,0.03750780613082883
300,-1,31,0.8,0.6,-0.4272829421989923,0.533442337564104,98.4415736930676,163,2.396611054738363,0.020658858554784963
300,-1,31,0.6,0.6,-0.4272829421989923,0.533442337564104,98.4415736930676,163,2.3970835208892822,0.021407073150971446
500,8,63,0.8,0.8,-0.43755167717100907,0.5208705129675364,98.01872050138677,165,3.3611717224121094,0.02868592306567874
500,8,63,0.6,0.8,-0.43755167717100907,0.5208705129675364,98.01872050138677,165,3.3676442305246987,0.024064017754329026
500,8,31,0.8,0.8,-0.4406179302953513,0.5446009910180712,98.00908971001716,167,3.3505771160125732,0.034596319871203526
500,8,31,0.6,0.8,-0.4406179302953513,0.5446009910180712,98.00908971001716,167,3.352795203526815,0.00664039471215772
300,8,63,0.6,0.6,-0.45249159586281956,0.588937321273331,99.65092743392142,169,2.025956312815348,0.028042698177503687
300,8,63,0.8,0.6,-0.45249159586281956,0.588937321273331,99.65092743392142,169,2.0248919328053794,0.024912809142121607
500,-1,63,0.6,0.6,-0.4589131817924225,0.4519717661632115,99.25289896301429,171,7.221519390741984,0.08351662628826186
500,-1,63,0.8,0.6,-0.4589131817924225,0.4519717661632115,99.25289896301429,171,7.227246363957723,0.08698935140665914
