param_n_estimators,param_max_depth,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,mean_test_MSE,mean_test_RMSE,rank,mean_fit_time,std_fit_time
2000,6,0.8,0.8,-0.32743877969831253,0.5179977895116569,88.48136901855469,33595.087239583336,174.8866221110026,36,26.595070044199627,0.10319070001706253
2000,8,0.8,0.8,-0.33325905121627036,0.5257779744655648,88.10450490315755,33582.6181640625,175.07951863606772,37,45.81674385070801,0.47086172844444507
2000,8,0.6,0.6,-0.33995525942466237,0.5764574535477258,87.24769083658855,31517.2529296875,170.0570856730143,38,36.62997587521871,0.6119576933828806
4000,6,0.8,0.6,-0.34349293557071875,0.48860723816477586,91.47830708821614,33636.625325520836,175.54294077555338,39,46.34095843633016,0.03910762765467388
4000,8,0.8,0.8,-0.371902132789091,0.5212779234440348,90.52081044514973,34626.835611979164,178.09443155924478,40,95.31768576304118,1.0245561215927133
2000,6,0.6,0.6,-0.3785327869909611,0.6433551916899685,88.95370483398438,32726.3095703125,172.29063415527344,41,21.605146249135334,0.07701154423878229
4000,6,0.8,0.8,-0.40183102614677896,0.516534941379526,92.15448760986328,35277.226236979164,179.62041727701822,42,54.32223208745321,0.11763025072728488
4000,8,0.6,0.6,-0.4032546310960439,0.5915054330681834,90.58437601725261,33081.350911458336,174.45313517252603,43,78.00036001205444,0.46312393687880593
2000,6,0.6,0.8,-0.4066754321956996,0.6400745135987252,89.45820871988933,33979.140625,175.30880991617838,44,25.134753386179607,0.024547185863477077
2000,8,0.6,0.8,-0.41373897051453135,0.6368882356405181,88.72915395100911,33434.314778645836,174.61280314127603,45,42.1128302415212,0.35381068466536303
4000,8,0.6,0.8,-0.4744960230895867,0.6449201697979182,92.24932861328125,35140.971354166664,179.22149403889975,46,91.21459452311198,0.46291355328661926
4000,6,0.6,0.6,-0.47804943626510243,0.664518005183807,93.63488006591797,34932.2685546875,178.36734771728516,47,45.54026087125143,0.19366904198169055
4000,6,0.6,0.8,-0.502953214363365,0.649672596739905,94.39125569661458,36457.86328125,181.91339619954428,48,53.184529860814415,0.41287308929269434
